fips,county_name,state,label_state,evidence_grade,families_checked,families_covered,independence_classes,sources_clear,sources_hit,sources_unreachable,last_checked,staleness_days,probe_status,in_force_as_of,evidence_url_primary,conflict,needs_recheck
31163,"Sherman County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31165,"Sioux County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31167,"Stanton County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31169,"Thayer County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31171,"Thomas County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31173,"Thurston County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31175,"Valley County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31177,"Washington County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31179,"Wayne County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31181,"Webster County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31183,"Wheeler County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
31185,"York County, Nebraska",NE,unverified,U,,,,0,0,0,,,never_probed,,,,1
32001,"Churchill County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32003,"Clark County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32005,"Douglas County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32007,"Elko County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32009,"Esmeralda County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32011,"Eureka County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32013,"Humboldt County, Nevada",NV,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
32015,"Lander County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32017,"Lincoln County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32019,"Lyon County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32021,"Mineral County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32023,"Nye County, Nevada",NV,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
32027,"Pershing County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32029,"Storey County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32031,"Washoe County, Nevada",NV,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
32033,"White Pine County, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
32510,"Carson City, Nevada",NV,unverified,U,,,,0,0,0,,,never_probed,,,,1
33001,"Belknap County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33003,"Carroll County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33005,"Cheshire County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33007,"Coos County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33009,"Grafton County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33011,"Hillsborough County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33013,"Merrimack County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33015,"Rockingham County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33017,"Strafford County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
33019,"Sullivan County, New Hampshire",NH,unverified,U,,,,0,0,0,,,never_probed,,,,1
34001,"Atlantic County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34003,"Bergen County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34005,"Burlington County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34007,"Camden County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34009,"Cape May County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34011,"Cumberland County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34013,"Essex County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34015,"Gloucester County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34017,"Hudson County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34019,"Hunterdon County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34021,"Mercer County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34023,"Middlesex County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34025,"Monmouth County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34027,"Morris County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34029,"Ocean County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34031,"Passaic County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34033,"Salem County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34035,"Somerset County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34037,"Sussex County, New Jersey",NJ,unverified,U,,,,0,0,0,,,never_probed,,,,1
34039,"Union County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
34041,"Warren County, New Jersey",NJ,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
35001,"Bernalillo County, New Mexico",NM,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
35003,"Catron County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35005,"Chaves County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35006,"Cibola County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35007,"Colfax County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35009,"Curry County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35011,"De Baca County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35013,"Doña Ana County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35015,"Eddy County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35017,"Grant County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35019,"Guadalupe County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35021,"Harding County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35023,"Hidalgo County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35025,"Lea County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35027,"Lincoln County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35028,"Los Alamos County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35029,"Luna County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35031,"McKinley County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35033,"Mora County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35035,"Otero County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35037,"Quay County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35039,"Rio Arriba County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35041,"Roosevelt County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35043,"Sandoval County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35045,"San Juan County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35047,"San Miguel County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35049,"Santa Fe County, New Mexico",NM,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
35051,"Sierra County, New Mexico",NM,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,,1
35053,"Socorro County, New Mexico",NM,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
35055,"Taos County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35057,"Torrance County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35059,"Union County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
35061,"Valencia County, New Mexico",NM,unverified,U,,,,0,0,0,,,never_probed,,,,1
36001,"Albany County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36003,"Allegany County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36005,"Bronx County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36007,"Broome County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36009,"Cattaraugus County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36011,"Cayuga County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36013,"Chautauqua County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36015,"Chemung County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36017,"Chenango County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36019,"Clinton County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36021,"Columbia County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36023,"Cortland County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36025,"Delaware County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36027,"Dutchess County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36029,"Erie County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36031,"Essex County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36033,"Franklin County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36035,"Fulton County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36037,"Genesee County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36039,"Greene County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36041,"Hamilton County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36043,"Herkimer County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36045,"Jefferson County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36047,"Kings County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36049,"Lewis County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36051,"Livingston County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36053,"Madison County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36055,"Monroe County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36057,"Montgomery County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36059,"Nassau County, New York",NY,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
36061,"New York County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36063,"Niagara County, New York",NY,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
36065,"Oneida County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36067,"Onondaga County, New York",NY,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
36069,"Ontario County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36071,"Orange County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36073,"Orleans County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36075,"Oswego County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36077,"Otsego County, New York",NY,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
36079,"Putnam County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36081,"Queens County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36083,"Rensselaer County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36085,"Richmond County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36087,"Rockland County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36089,"St. Lawrence County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36091,"Saratoga County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36093,"Schenectady County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36095,"Schoharie County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36097,"Schuyler County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36099,"Seneca County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36101,"Steuben County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36103,"Suffolk County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36105,"Sullivan County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36107,"Tioga County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36109,"Tompkins County, New York",NY,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
36111,"Ulster County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36113,"Warren County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36115,"Washington County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36117,"Wayne County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36119,"Westchester County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36121,"Wyoming County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
36123,"Yates County, New York",NY,unverified,U,,,,0,0,0,,,never_probed,,,,1
37001,"Alamance County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37003,"Alexander County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37005,"Alleghany County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37007,"Anson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37009,"Ashe County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37011,"Avery County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37013,"Beaufort County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37015,"Bertie County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37017,"Bladen County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37019,"Brunswick County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37021,"Buncombe County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37023,"Burke County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37025,"Cabarrus County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37027,"Caldwell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37029,"Camden County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37031,"Carteret County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37033,"Caswell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37035,"Catawba County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37037,"Chatham County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-02-11,"moratorium-nation:nc-chatham-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37039,"Cherokee County, North Carolina",NC,unverified,D,restriction_census,restriction_census,,0,1,0,2026-09-17,0,complete,,"https://www.law360.com/articles/2511658 (hawthorn-tva-review-2026-08-21: date and precise ordinance status uncertain across sources, see review note)",label_negative_source_hit,1
37041,"Chowan County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37043,"Clay County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-01-08,"moratorium-nation:nc-clay-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37045,"Cleveland County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37047,"Columbus County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37049,"Craven County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37051,"Cumberland County, North Carolina",NC,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
37053,"Currituck County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37055,"Dare County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37057,"Davidson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37059,"Davie County, North Carolina",NC,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
37061,"Duplin County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37063,"Durham County, North Carolina",NC,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
37065,"Edgecombe County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37067,"Forsyth County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37069,"Franklin County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37071,"Gaston County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37073,"Gates County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2025-12-17,"moratorium-nation:nc-gates-county-2025 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37075,"Graham County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37077,"Granville County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37079,"Greene County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37081,"Guilford County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37083,"Halifax County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37085,"Harnett County, North Carolina",NC,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
37087,"Haywood County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37089,"Henderson County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37091,"Hertford County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37093,"Hoke County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37095,"Hyde County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37097,"Iredell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37099,"Jackson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37101,"Johnston County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37103,"Jones County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37105,"Lee County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37107,"Lenoir County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37109,"Lincoln County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37111,"McDowell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37113,"Macon County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37115,"Madison County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,,"moratorium-nation:nc-madison-county-2023 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37117,"Martin County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37119,"Mecklenburg County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37121,"Mitchell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37123,"Montgomery County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37125,"Moore County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37127,"Nash County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37129,"New Hanover County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37131,"Northampton County, North Carolina",NC,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
37133,"Onslow County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37135,"Orange County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-04-21,"moratorium-nation:nc-orange-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37137,"Pamlico County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37139,"Pasquotank County, North Carolina",NC,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
37141,"Pender County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37143,"Perquimans County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37145,"Person County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37147,"Pitt County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37149,"Polk County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37151,"Randolph County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37153,"Richmond County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37155,"Robeson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37157,"Rockingham County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37159,"Rowan County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-04-20,"moratorium-nation:nc-rowan-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37161,"Rutherford County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37163,"Sampson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37165,"Scotland County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37167,"Stanly County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37169,"Stokes County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37171,"Surry County, North Carolina",NC,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
37173,"Swain County, North Carolina",NC,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-04-21,"moratorium-nation:nc-swain-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
37175,"Transylvania County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37177,"Tyrrell County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37179,"Union County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37181,"Vance County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37183,"Wake County, North Carolina",NC,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
37185,"Warren County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37187,"Washington County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37189,"Watauga County, North Carolina",NC,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
37191,"Wayne County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37193,"Wilkes County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37195,"Wilson County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37197,"Yadkin County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
37199,"Yancey County, North Carolina",NC,unverified,U,,,,0,0,0,,,never_probed,,,,1
38001,"Adams County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38003,"Barnes County, North Dakota",ND,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
38005,"Benson County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38007,"Billings County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38009,"Bottineau County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38011,"Bowman County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38013,"Burke County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38015,"Burleigh County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38017,"Cass County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38019,"Cavalier County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38021,"Dickey County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38023,"Divide County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38025,"Dunn County, North Dakota",ND,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-03-18,"moratorium-nation:nd-dunn-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
38027,"Eddy County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38029,"Emmons County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38031,"Foster County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38033,"Golden Valley County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38035,"Grand Forks County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38037,"Grant County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38039,"Griggs County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38041,"Hettinger County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38043,"Kidder County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
38045,"LaMoure County, North Dakota",ND,unverified,U,,,,0,0,0,,,never_probed,,,,1
